T,X,V,WW,P
1,0,10,24000.0,0
1.96108489174358,10,10.8098162522527,23356.55650498925,1321.84 - 170.32*log(3)
2.85520592443931,20,11.5585201011613,22699.875029566407,1250.59146270371
3.70919835919371,30,11.8608911091403,22338.592104010306,911.125625835014
4.54308743734110,40,12.1231141070367,21966.40590882979,912.329169207146
5.35855555861311,50,12.4026760229353,21566.031560253457,973.909355395737
6.16010133425022,60,12.5491116452151,21248.429172426866,853.104501793811
6.94714809246266,70,12.8623391883091,20755.191944008468,1087.49461804903
7.72015274399435,80,13.0107263364204,20434.64554611039,921.411851308065
8.48741995158323,90,13.0558118945688,20180.353329251247,804.098029005749
9.24652696091023,100,13.2909346830071,19734.79612434543,1069.55794890631
9.99794845216739,110,13.3252856842586,19474.722141837345,825.655488714324
10.7448682611051,120,13.4513505231065,19120.71527758709,959.439820199695
11.4866459282323,130,13.5109063448557,18826.725699766695,882.753679601605
12.2261821799620,140,13.5330687858049,18537.007136293432,837.118455085166
12.9642664341260,150,13.5641086531734,18302.64642453361,852.826079093080
13.7018200625589,160,13.5525635846073,18094.52975138724,795.411116534312
14.4402213521393,170,13.5329795776554,17859.54238188935,782.416763835640
15.1794446717033,180,13.5224439603853,17626.04246151586,792.989840984285
15.9191178009374,190,13.5165266464146,17374.374791254922,798.298701024421
16.6609955136906,200,13.4420942370424,17210.477008800404,699.918932182514
17.4040493970609,210,13.4738541855457,16921.522237110516,841.809498122021
18.1474691927133,220,13.4288461689023,16711.963028512586,736.759143895484
18.8899564555636,230,13.5076428467096,16435.502988720462,907.155638859952
19.6307522627168,240,13.4903501317584,16197.381272083223,780.191790595321
20.3728196578259,250,13.4613797674621,15998.680728290703,761.456559808429
21.1155029428598,260,13.4679996908181,15741.799790613431,808.511530647609
21.8609385719941,270,13.3619494266235,15622.096816905152,650.149441241250
22.6104796935442,280,13.3210429069248,15442.179413337566,729.543614389737
23.3597821427866,290,13.3704486532878,15152.026682246713,850.675684321470
24.1069483141527,300,13.3973585179500,14888.139684962254,825.567415726377
24.8561813087523,310,13.2966073700416,14747.359049478011,650.221840889300
25.6075456860264,320,13.3216361944970,14470.750154195583,813.402719440540
26.3562329065086,330,13.3917889219603,14214.9205520456,879.903059416057
27.1017102903062,340,13.4366574329326,13978.89615294897,853.745682529252
27.8450444241285,350,13.4691431888644,13753.6288695493,842.125864274265
28.5870615168653,360,13.4844138056701,13506.674370714361,821.830076261324
29.3270714060367,370,13.5422520438828,13207.78934397466,884.847309469846
30.0648605392848,380,13.5657644593594,12924.269915456114,843.175719329422
30.8017895610064,390,13.5738913425990,12650.000913720178,824.010990204796
31.5409927063291,400,13.4822705887314,12531.012312312332,681.740922889366
32.2827957863588,410,13.4790625985085,12300.731573888506,797.145294007815
