T,X,V,WW,P
1,0,10,24000.0,0
1.96185537067163,10,10.7931468803202,23468.000636769866,1247.44 - 170.32*log(3)
2.86433311126468,20,11.3680645273509,23022.347613122936,1000.95833662498
3.72314341479398,30,11.9199653411890,22522.40618616878,1081.20574586718
4.54421113749864,40,12.4385613027748,22000.77248115782,1146.31365975252
5.33485244141128,50,12.8573597438819,21543.03409235038,1117.88010740232
6.10190057918748,60,13.2166231198057,21083.737231683568,1113.65401602820
6.85406627845710,70,13.3732626186969,20748.039656181114,891.113753919136
7.59562462116661,80,13.5969686471584,20332.878646993104,1009.59306001934
8.32427829360097,90,13.8509133256067,19903.984545013893,1090.29415327599
9.04290852342898,100,13.9798112527159,19567.373844309266,941.028260192541
9.75724783050862,110,14.0180880673760,19345.639765730073,819.967389601738
10.4690012457130,120,14.0815312288058,19089.986863528047,863.691488835315
11.1785121256853,130,14.1069019080900,18848.444180207473,812.880798521274
11.8857576580158,140,14.1718203824500,18565.21485786404,877.854954192926
12.5885987708014,150,14.2841131652243,18223.336890202827,961.751297013107
13.2859254982863,160,14.3968468664337,17909.76931017022,978.941469116793
13.9777534519596,170,14.5120746274242,17583.51996387256,999.788856096530
14.6666125287815,180,14.5214398793061,17352.274329124444,841.849668119314
15.3571123335644,190,14.4430867743793,17227.734943492083,699.460439968205
16.0504386219608,200,14.4033601795650,17056.272583469472,753.346318868524
16.7427094074478,210,14.4870688538203,16759.226054468847,949.075288177065
17.4311182366465,220,14.5654347627879,16450.586810452565,952.265318765702
18.1187955624374,230,14.5179728906458,16278.632939425703,754.921711393668
18.8088010212614,240,14.4673050433689,16110.007093654915,744.198208840741
19.4979259301721,250,14.5550096943377,15814.305865317467,964.854755722294
20.1872680954897,260,14.4581582304559,15682.500656971191,672.905655372376
20.8795924233841,270,14.4300364987802,15490.529227893869,773.929989468206
21.5734622174928,280,14.3938151370882,15281.737566008498,757.496611529899
22.2705835097197,290,14.2955969107222,15176.13933309509,654.008089596005
22.9712360256492,300,14.2492231609913,15018.933092828209,725.844374661080
23.6726818201903,310,14.2633150217828,14772.17737594288,816.197145533063
24.3715732883094,320,14.3534315151651,14439.42052615624,939.478794610991
25.0702531113516,330,14.2719836469835,14291.856744713092,676.504135960235
25.7733202599685,340,14.1748013284562,14166.002453331012,643.250473502720
26.4797717406381,350,14.1357062538078,14007.405359776849,723.683400034380
27.1852493617272,360,14.2138818863871,13710.767448175635,902.605265693260
27.8912092535646,370,14.1163394636469,13612.80247016884,636.837645829800
28.6008308830149,380,14.0676943509583,13440.821659118501,702.366825895565
29.3120979323909,390,14.0511395209970,13239.235943465688,746.370653831281
30.0256973229379,400,13.9757902451116,13128.226520138556,654.457147040131
30.7435802129774,410,13.8839070362943,13042.092596676503,621.819141922019
31.4658710592460,420,13.8057696407940,12957.247633436016,633.243437584054
32.1916302455992,430,13.7515804776345,12857.085961224018,660.727186953481
32.9210916637695,440,13.6659079622138,12762.682784321785,609.073015759364
33.6523601599849,450,13.6838276048308,12578.783910515564,751.077542186043
34.3834905307467,460,13.6710748856230,12450.244249072342,708.347769874976
35.1177027091006,470,13.5690071909782,12392.085829557334,577.690313629030
35.8558385130227,480,13.5262778415725,12264.189475510886,652.687506892020
36.5969860252436,490,13.4589034755289,12178.975208408194,613.333700995030
37.3380121490348,500,13.5306983183696,11949.750226526843,803.631371759136
38.0755908570775,510,13.5850518814631,11711.24950952137,787.592380906855
38.8147262362651,520,13.4735906394545,11640.105627833285,556.428489249729
39.5565828750765,530,13.4857960582819,11437.281491465868,720.515804168170
40.2963792385660,540,13.5486704341761,11218.158606743476,794.247832066630
41.0337989641016,550,13.5729257307123,11051.908276746106,746.442443042173
41.7686506851683,560,13.6434492557513,10792.972080308264,816.298573543288
42.5043573229300,570,13.5412993566171,10757.554031588856,575.014716329023
43.2439604277540,580,13.5002312556140,10637.47011229801,652.175604830312
43.9840425749887,590,13.5237958402004,10457.618345705969,739.768375554430
44.7224392484251,600,13.5619166494322,10230.404070888699,763.404891701108
45.4625783757455,610,13.4600299843166,10196.905211230738,567.891675138322
46.2057936436927,620,13.4500738073352,10039.310993802545,687.614750626492
46.9492137633768,630,13.4526148211346,9893.854714417508,704.168380286897
47.6925499826082,640,13.4531103171886,9725.03380830356,701.561787183726
48.4396897612941,650,13.3156424256726,9676.315661926566,508.594772632491
49.1904191575346,660,13.3251153495741,9546.795676485472,698.853029651666
49.9406550484075,670,13.3331667231897,9369.987158064578,697.936717155622
50.6932554634753,680,13.2413602098012,9336.230162134565,561.058658393714
51.4500367382108,690,13.1863549936295,9248.848314853689,602.608494529099
52.2056871423246,700,13.2809106772677,9026.008368875977,800.979755638579
52.9566574675324,710,13.3513001154369,8831.981012203554,779.388717133592
53.7035022061040,720,13.4280275909512,8565.29264704432,797.045284807139
54.4514244590700,730,13.3127197536897,8518.735450418595,537.146272631212
55.2058591548123,740,13.1971957007192,8514.934523674066,526.874629105784
55.9620899574334,750,13.2497566459437,8291.968536222292,744.613494569934
56.7198510791638,760,13.1437853641413,8245.242367447076,534.376707642593
57.4801472098087,770,13.1617542721527,8092.641021919579,691.364476897086
58.2379061022649,780,13.2318653859057,7879.116749682744,764.373352958118
58.9916510218945,790,13.3023101410439,7672.673861401612,773.417233399514
59.7454484476534,800,13.2300171349024,7612.797405743772,584.899276491267
60.5043158919906,810,13.1250467820499,7594.886280803604,534.007188730614
61.2689990060752,820,13.0295780967030,7532.041739372813,537.526671138127
62.0392543794111,830,12.9358363519885,7519.58284929671,531.455604904424
