T,X,V,WW
1,0,10,24000.0
1.94864635672937,10,11.0826720180043,23203.125022025062
2.81834968481049,20,11.9136755343585,22472.494983347326
3.63472263609279,30,12.5849313445017,21786.60863704005
4.41205084328550,40,13.1442263200958,21133.473800367145
5.15931536427684,50,13.6200578633250,20505.55139737358
5.88261519563662,60,14.0309924105295,19897.72174832052
6.58632281716716,70,14.3899019894781,19306.314500964618
7.27370171776471,80,14.7061322103116,18728.590231513095
7.94726462156244,90,14.9867144224744,18162.43972633613
8.60899466988349,100,15.2370906635184,17606.19831013958
9.26048887177165,110,15.4615708779597,17058.52542767499
9.90305492389552,120,15.6636339689105,16518.323370211143
10.5377787503355,130,15.8461332194035,15984.680581349761
11.1655729454420,140,16.0114407369918,15456.830993678284
11.7872123549891,150,16.1615516647780,14934.124162009035
12.4033607532360,160,16.2981610552502,14416.002870960669
13.0145912067454,170,16.4227216906412,13901.986041994582
13.6214018672928,180,16.5364883238307,13391.655477319226
14.2242283935776,190,16.6405520483958,12884.64543358271
14.8234538452779,200,16.7358673664498,12380.634317263086
15.4194166537251,210,16.8232737687344,11879.337994513467
16.0124171093904,220,16.9035131315573,11380.504345959838
16.6027226917304,230,16.9772438836771,10883.908793185346
17.1905724854806,240,17.0450526496133,10389.350592013127
17.7761808687143,250,17.1074639000290,9896.649737032918
18.3597406149900,260,17.1649480126158,9405.64435790969
18.9414255200417,270,17.2179280536352,8916.188514758724
19.5213926395801,280,17.2667855210191,8428.150319926226
20.0997842066605,290,17.3118652379378,7941.410328716128
20.6767292832058,300,17.3534795462832,7455.860153243063
21.2523451895577,310,17.3919119192781,6971.401262587253
21.8267387475737,320,17.4274200890389,6487.943939440232
22.4000073662195,330,17.4602387666747,6005.406368942675
22.9722399934050,340,17.4905820181671,5523.713839781261
23.5435179536658,350,17.5186453479140,5042.79804109388
24.1139156879566,360,17.5446075327541,4562.59644152891
24.6835014091345,370,17.5686322420131,4083.0517390642226
25.2523376845169,380,17.5908694732290,3604.1113720287503
25.8204819551146,390,17.6114568284309,3125.7270832715494
26.3879869996639,400,17.6305206519370,2647.8545306579026
26.9549013503702,410,17.6481770474250,2170.452938092017
27.5212696662665,420,17.6645327893717,1693.4847821126284
28.0871330692454,430,17.6796861417574,1216.9155098140118
28.6525294471236,440,17.6937275950905,740.7132844364628
29.2174937275000,450,17.7067405312720,264.8487554679369
29.7820581256716,460,17.7188018245218,0.0
30.3518989585413,470,17.3787181255306,0.0
30.9327962023373,480,17.0507790249548,0.0
31.5247632183371,490,16.7348871683267,0.0
32.1277935883446,500,16.4309382937511,0.0
32.7418601696670,510,16.1388197883899,0.0
33.3669142939705,520,15.8584092872327,0.0
34.0028851361593,530,15.5895733453740,0.0
34.6496792778641,540,15.3321662165924,0.0
35.3071804875127,550,15.0860287715042,0.0
35.9752497352957,560,14.8509875877563,0.0
36.6537254566581,570,14.6268542425149,0.0
37.3424240723778,580,14.4134248338435,0.0
38.0411407670085,590,14.2104797525054,0.0
38.7496505207137,600,14.0177837193933,0.0
39.4677093825916,610,13.8350860964523,0.0
40.1950559668218,620,13.6621214709238,0.0
40.9314131466711,630,13.4986105044106,0.0
41.6764899159097,640,13.3442610300732,0.0
42.4299833827747,650,13.1987693736474,0.0
43.1915808584927,660,13.0618218673391,0.0
43.9609620006734,670,12.9330965203321,0.0
44.7378009716466,680,12.8122648058975,0.0
45.5241730073678,690,12.6209895463585,76.84902479256006
46.3222326398784,700,12.4397943665956,154.82996538764303
47.1316793563650,710,12.2684410152364,233.91300815519668
47.9521883553217,720,12.1066725123800,314.06597622500027
48.7834129201827,730,11.9542140945295,395.2545635161189
49.6249870667968,740,11.8107745050694,477.44259536285034
50.4765284082293,750,11.6760475984296,560.5923101793566
51.3376411743203,760,11.5497142153085,644.6646560192404
52.2079193200517,770,11.4314442776382,729.619595563946
53.0869496562086,780,11.3208990458466,815.416413026154
53.9743149379810,790,11.2177334776755,902.0140166733904
54.8695968517791,800,11.1215986273945,989.3712311374047
55.7723788472371,810,11.0321440265624,1077.447074336715
56.6822487696374,820,10.9490199921772,1166.201014653243
57.5988012572545,830,10.8718798146611,1255.5932049142848
58.5216398778122,840,10.8003817860857,1345.5846906830402
59.4503789878740,850,10.7341910377829,1436.1375913034049
60.3846453080644,860,10.6729811654521,1527.2152530339274
61.3240792152258,870,10.6164356285752,1618.7823744073298
62.2683357596767,880,10.5642489190033,1710.8051046418018
63.2170854215344,890,10.5161275006703,1803.2511164946777
64.1700146245325,900,10.4717905283683,1896.0896553836817
65.1268260289430,910,10.4309703582687,1989.2915669090983
66.0872386272033,920,10.3934128664275,2082.8293051014275
67.0509876667720,930,10.3588775939104,2176.676923806875
68.0178244247730,940,10.3271377385555,2270.8100536234037
68.9875158582989,950,10.2979800138795,2365.2058667298775
69.9598441529966,960,10.2712043954030,2459.84303182668
70.9346061909180,970,10.2466237738683,2554.7016612434536
71.9116129567191,980,10.2240635336040,2649.7632520819757
72.8906888992510,990,10.2033610727852,2745.0106230613055
73.8716712635064,1000,10.1843652806666,2840.4278485276404
74.8544094058398,1010,10.1669359851132,2936.000190890295
75.8387641034251,1020,10.1509433820094,3031.714032553302
76.8246068670889,1030,10.1362674564342,3127.5568082332234
77.8118192649897,1040,10.1227974039006,3223.5169383902403
78.8002922631165,1050,10.1104310584876,3319.5837643527443
79.7899255872481,1060,10.0990743333691,3415.747485585867
80.7806271098659,1070,10.0886406780644,3511.999099441335
81.7723122645115,1080,10.0790505556995,3608.3303436289784
82.7649034892461,1090,10.0702309426800,3704.7336415679765
