T,X,V,WW,P
1,0,10,24000.0,0
1.96500740216301,10,10.7252296253594,23369.949518730387,1332.24 - 170.32*log(3)
2.87496369526390,20,11.2538479980782,22818.993411591873,1097.62288479560
3.74786990185554,30,11.6581210645456,22321.121223048216,1062.43393220922
4.59410666631477,40,11.9759265684245,21862.140006985224,1034.37938777797
5.42035246909213,50,12.2299452590289,21433.272024615784,1010.98644904352
6.23122059227673,60,12.4349779611021,21028.634152907485,990.880132535136
7.03006183778244,70,12.6012856426120,20644.054753238433,973.216627671745
7.81940275229023,80,12.7363088395786,20276.449496433714,957.440754425685
8.60120422645644,90,12.8456332018201,19923.46315475489,943.167753534632
9.37702343108695,100,12.9335688089436,19583.250468723665,930.119998208786
10.1481200995222,110,13.0035164083802,19254.335176438755,918.090597711667
10.9155289989591,120,13.0582089829681,18935.515555759586,906.921250486901
11.6801109401420,130,13.0998767927130,18625.79896339658,896.488136698676
12.4425896575833,140,13.1303635307364,18324.355163741537,886.692584523443
13.2035790953558,150,13.1512101774892,18030.48223772013,877.454694319867
13.9636040026460,160,13.1637168836636,17743.581153394312,868.708862743801
14.7231157553535,170,13.1689895276629,17463.136447096687,860.400565548653
15.4825047015307,180,13.1679753447922,17188.70130802874,852.483996898401
16.2421099299176,190,13.1614906101390,16919.885896399664,844.920305373128
17.0022270974312,200,13.1502424420459,16656.348076125032,837.676254381184
17.7631147734153,210,13.1348461870114,16397.785977828633,830.723190068101
18.5249996356496,220,13.1158394367293,16143.931968205006,824.036235738497
19.2880807668636,230,13.0936934450280,15894.547713373502,817.593655646190
20.0525332389214,240,13.0688225138259,15649.420102838532,811.376347150021
20.8185111272218,250,13.0415917755176,15408.357857455338,805.367431365766
21.5861500650759,260,13.0123236966576,15171.188686205198,799.551920251684
22.3555694234525,270,12.9813035525941,14937.756887167292,793.916443624043
23.1268741831398,280,12.9487840668674,14707.921310934631,788.449023612638
23.9001565524329,290,12.9149893672603,14481.553621997673,783.138887001778
24.6754973727567,300,12.8801183785762,14258.536806808597,777.976308074722
25.4529673463493,310,12.8443477478558,14038.763887404246,772.952476205195
26.2326281136545,320,12.8078343789003,13822.136807368986,768.059383668516
27.0145332029871,330,12.7707176382915,13608.56546311431,763.289730082770
27.7987288709916,340,12.7331212835586,13397.966858346334,758.636840612597
28.5852548491999,350,12.6951551550164,13190.264363486986,754.094595628899
29.3741450094036,360,12.6569166655224,12985.387064934837,749.657369956522
30.1654279584719,370,12.6184921165667,12783.26919156762,745.319980187819
30.9591275715475,380,12.5799578644023,12583.84960792971,741.077638814552
31.7552634711686,390,12.5413813560987,12387.071365213613,736.925914149890
32.5538514587308,400,12.5028220522870,12192.881302511374,732.860695188617
33.3549039037635,410,12.4643322508040,12001.229691939343,728.878160696201
34.1584300957214,420,12.4259578233332,11812.069922174658,724.974751933303
34.9644365623446,430,12.3877388753944,11625.358215720682,721.147148517091
35.7729273581015,440,12.3497103385756,11441.053375870631,717.392246998509
36.5839043257772,450,12.3119025026875,11259.116559886892,713.707141798958
37.3973673338842,460,12.2743414944943,11079.511075376473,710.089108203075
38.2133144922527,470,12.2370497088166,10902.202197235747,706.535587148700
39.0317423478796,480,12.2000461970668,10727.157002871909,703.044171592191
39.8526460628807,490,12.1633470176588,10554.34422369445,699.612594258435
40.6760195761888,500,12.1269655522015,10383.734111115136,696.238716611113
41.5018557504660,510,12.0909127909272,10215.298315506187,692.920518901018
42.3301465055457,520,12.0551975904167,10049.009776748877,689.656091169063
43.1608829395914,530,12.0198269063404,9884.842625163006,686.443625096656
43.9940554390419,540,11.9848060036406,9722.772091745346,683.281406609843
44.8296537783108,550,11.9501386463214,9562.774426765272,680.167809155391
45.6676672101215,560,11.9158272687900,9404.826825870907,677.101287577040
46.5080845472774,570,11.8818731304918,9248.907362951288,674.080372528909
47.3508942365970,580,11.8482764554095,9094.994929081242,671.103665370539
48.1960844256799,590,11.8150365578430,8943.069176947181,668.169833494589
49.0436430231156,600,11.7821519557445,8793.110470215282,665.277606043856
49.8935577526905,610,11.7496204727697,8645.099837359568,662.425769979249
50.7458162021092,620,11.7174393300879,8499.018929517133,659.613166464613
51.6004058666970,630,11.6856052289030,8354.84998198197,656.838687538118
52.4573141885175,640,11.6541144245468,8212.575778988305,654.101273043187
53.3165285913029,650,11.6229627929271,8072.179621469465,651.399907794862
54.1780365115597,660,11.5921458900420,7933.645297509729,648.733618960056
55.0418254261887,670,11.5616590052088,7796.957055234738,646.101473632392
55.9078828769257,680,11.5314972085963,7662.099577911204,643.502576584319
56.7761964918885,690,11.5016553935960,7529.057961049238,640.936068180959
57.6467540044907,700,11.4721283145217,7397.817691320902,638.401122441693
58.5195432699630,710,11.4429106200811,7268.364627126777,635.896945236901
59.3945522797024,720,11.4139968830251,7140.684980658744,633.422772608475
60.2717691736534,730,11.3853816263433,7014.765301321877,630.977869203851
61.1511822509049,740,11.3570593463410,6890.592460391632,628.561526814263
62.0327799786775,750,11.3290245329035,6768.153636794463,626.173063008827
62.9165509998544,760,11.3012716872265,6647.436303910748,623.811819856807
63.8024841392025,770,11.2737953372644,6528.428217308639,621.477162731161
64.6905684084135,780,11.2465900511271,6411.117403326185,619.168479187050
65.5807930100869,790,11.2196504486344,6295.492148426991,616.885177909611
66.4731473407642,800,11.1929712112180,6181.540989261798,614.626687725738
67.3676209931149,810,11.1665470903433,6069.252703374803,612.392456675153
68.2642037573675,820,11.1403729146074,5958.616300499341,610.181951136373
69.1628856220675,830,11.1144435956558,5849.621014392811,607.994655003636
