,t,V,X,P,wo2
671,603.070604675927,10.8496818047304,6710,316.663539333509,2446378.97629738
672,603.992360491519,10.8488602196406,6720,316.627955906050,2446087.12263764
673,604.914186111742,10.8480386969278,6730,316.592377816165,2445795.27967261
674,605.836081541862,10.8472172366632,6740,316.556805066131,2445503.44740064
675,606.758046787139,10.8463958389181,6750,316.521237658244,2445211.62582013
676,607.680081852827,10.845574503764,6760,316.485675594794,2444919.81492944
677,608.602186744174,10.8447532312721,6770,316.450118878058,2444628.01472696
678,609.52436146642,10.8439320215141,6780,316.414567510344,2444336.22521105
679,610.446606024802,10.8431108745613,6790,316.379021493932,2444044.44638009
680,611.36892042455,10.8422897904852,6800,316.343480831116,2443752.67823245
681,612.291304670886,10.8414687693576,6810,316.307945524197,2443460.92076651
682,613.213758769028,10.8406478112498,6820,316.272415575458,2443169.17398063
683,614.136282724186,10.8398269162337,6830,316.236890987206,2442877.43787319
684,615.058876541567,10.8390060843808,6840,316.201371761728,2442585.71244256
685,615.981540226368,10.838185315763,6850,316.165857901329,2442293.99768710
686,616.904273783783,10.837364610452,6860,316.130349408304,2442002.29360518
687,617.827077218997,10.8365439685195,6870,316.094846284949,2441710.60019518
688,618.749950537191,10.8357233900375,6880,316.059348533570,2441418.91745545
689,619.67289374354,10.8349028750779,6890,316.023856156470,2441127.24538437
690,620.595906843211,10.8340824237125,6900,315.988369155941,2440835.58398029
691,621.518989841365,10.8332620360134,6910,315.952887534300,2440543.93324159
692,622.44214274316,10.8324417120525,6920,315.917411293839,2440252.29316663
693,623.365365553743,10.831621451902,6930,315.881940436875,2439960.66375377
694,624.288658278259,10.8308012556338,6940,315.846474965701,2439669.04500137
695,625.212020921843,10.8299811233203,6950,315.811014882639,2439377.43690779
696,626.135453489628,10.8291610550334,6960,315.775560189986,2439085.83947140
697,627.058955986736,10.8283410508455,6970,315.740110890055,2438794.25269056
698,627.982528418288,10.8275211108288,6980,315.704666985159,2438502.67656362
699,628.906170789393,10.8267012350556,6990,315.669228477603,2438211.11108894
700,629.829883105159,10.8258814235983,7000,315.633795369708,2437919.55626489
701,630.753665370685,10.8250616765291,7010,315.598367663777,2437628.01208981
702,631.677517591064,10.8242419939206,7020,315.562945362129,2437336.47856207
703,632.601439771382,10.8234223758453,7030,315.527528467085,2437044.95568002
704,633.525431916721,10.8226028223755,7040,315.492116980950,2436753.44344201
705,634.449494032155,10.8217833335839,7050,315.456710906048,2436461.94184640
706,635.373626122752,10.820963909543,7060,315.421310244694,2436170.45089155
707,636.297828193574,10.8201445503256,7070,315.385914999214,2435878.97057580
708,637.222100249676,10.8193252560041,7080,315.350525171917,2435587.50089750
709,638.146442296107,10.8185060266514,7090,315.315140765133,2435296.04185502
710,639.070854337909,10.8176868623402,7100,315.279761781181,2435004.59344669
711,639.995336380121,10.8168677631432,7110,315.244388222378,2434713.15567087
712,640.91988842777,10.8160487291334,7120,315.209020091061,2434421.72852591
713,641.844510485882,10.8152297603836,7130,315.173657389546,2434130.31201015
714,642.769202559474,10.8144108569666,7140,315.138300120157,2433838.90612194
715,643.693964653556,10.8135920189556,7150,315.102948285232,2433547.51085964
716,644.618796773134,10.8127732464233,7160,315.067601887084,2433256.12622157
717,645.543698923205,10.8119545394429,7170,315.032260928050,2432964.75220610
718,646.468671108761,10.8111358980876,7180,314.996925410467,2432673.38881156
719,647.393713334788,10.8103173224302,7190,314.961595336649,2432382.03603629
720,648.318825606265,10.8094988125441,7200,314.926270708941,2432090.69387865
721,649.244007928164,10.8086803685025,7210,314.890951529674,2431799.36233697
722,650.169260305453,10.8078619903785,7220,314.855637801177,2431508.04140959
723,651.094582743089,10.8070436782454,7230,314.820329525784,2431216.73109486
724,652.019975246028,10.8062254321767,7240,314.785026705838,2430925.43139111
725,652.945437819215,10.8054072522455,7250,314.749729343669,2430634.14229668
726,653.870970467592,10.8045891385255,7260,314.714437441623,2430342.86380991
727,654.796573196091,10.8037710910899,7270,314.679151002031,2430051.59592914
728,655.722246009642,10.8029531100123,7280,314.643870027233,2429760.33865271
729,656.647988913164,10.8021351953662,7290,314.608594519573,2429469.09197894
730,657.573801911573,10.8013173472252,7300,314.573324481393,2429177.85590618
731,658.499685009777,10.8004995656628,7310,314.538059915030,2428886.63043277
732,659.425638212676,10.7996818507528,7320,314.502800822834,2428595.41555703
733,660.351661525167,10.7988642025688,7330,314.467547207147,2428304.21127729
734,661.277754952137,10.7980466211846,7340,314.432299070317,2428013.01759189
735,662.20391849847,10.797229106674,7350,314.397056414690,2427721.83449917
736,663.130152169039,10.7964116591106,7360,314.361819242607,2427430.66199744
737,664.056455968716,10.7955942785685,7370,314.326587556425,2427139.50008505
738,664.982829902361,10.7947769651215,7380,314.291361358491,2426848.34876032
739,665.90927397483,10.7939597188436,7390,314.256140651156,2426557.20802158
740,666.835788190974,10.7931425398087,7400,314.220925436769,2426266.07786715
741,667.762372555635,10.7923254280908,7410,314.185715717683,2425974.95829536
742,668.689027073649,10.791508383764,7420,314.150511496251,2425683.84930455
743,669.615751749846,10.7906914069025,7430,314.115312774831,2425392.75089303
744,670.542546589048,10.7898744975804,7440,314.080119555781,2425101.66305913
745,671.469411596073,10.7890576558717,7450,314.044931841444,2424810.58580117
746,672.39634677573,10.7882408818509,7460,314.009749634194,2424519.51911748
747,673.323352132822,10.7874241755921,7470,313.974572936379,2424228.46300638
748,674.250427672146,10.7866075371697,7480,313.939401750362,2423937.41746619
749,675.177573398492,10.785790966658,7490,313.904236078502,2423646.38249522
750,676.104789316644,10.7849744641314,7500,313.869075923162,2423355.35809181
751,677.032075431377,10.7841580296643,7510,313.833921286701,2423064.34425427
752,677.959431747463,10.7833416633313,7520,313.798772171489,2422773.34098092
753,678.886858269664,10.7825253652068,7530,313.763628579884,2422482.34827007
754,679.814355002738,10.7817091353654,7540,313.728490514255,2422191.36612005
755,680.741921951433,10.7808929738817,7550,313.693357976966,2421900.39452916
756,681.669559120495,10.7800768808303,7560,313.658230970386,2421609.43349573
757,682.597266514659,10.7792608562859,7570,313.623109496879,2421318.48301807
758,683.525044138656,10.7784449003233,7580,313.587993558822,2421027.54309449
759,684.452891997208,10.7776290130172,7590,313.552883158580,2420736.61372331
760,685.380810095033,10.7768131944424,7600,313.517778298526,2420445.69490284
761,686.30879843684,10.7759974446738,7610,313.482678981033,2420154.78663138
762,687.236857027332,10.7751817637863,7620,313.447585208475,2419863.88890726
763,688.164985871207,10.7743661518547,7630,313.412496983221,2419573.00172878
764,689.093184973153,10.7735506089541,7640,313.377414307651,2419282.12509425
765,690.021454337853,10.7727351351594,7650,313.342337184136,2418991.25900198
766,690.949793969984,10.7719197305458,7660,313.307265615062,2418700.40345027
767,691.878203874215,10.7711043951884,7670,313.272199602804,2418409.55843744
768,692.806684055209,10.7702891291622,7680,313.237139149736,2418118.72396179
769,693.735234517621,10.7694739325424,7690,313.202084258241,2417827.90002163
770,694.663855266101,10.7686588054043,7700,313.167034930701,2417537.08661525
771,695.592546305291,10.7678437478232,7710,313.131991169503,2417246.28374097
772,696.521307639826,10.7670287598743,7720,313.096952977022,2416955.49139708
773,697.450139274336,10.7662138416329,7730,313.061920355643,2416664.70958189
774,698.379041213441,10.7653989931746,7740,313.026893307758,2416373.93829371
775,699.308013461757,10.7645842145747,7750,312.991871835750,2416083.17753082
776,700.237056023892,10.7637695059086,7760,312.956855942000,2415792.42729154
777,701.166168904447,10.7629548672519,7770,312.921845628901,2415501.68757416
778,702.095352108017,10.7621402986802,7780,312.886840898848,2415210.95837698
779,703.02460563919,10.761325800269,7790,312.851841754220,2414920.23969830
780,703.953929502546,10.760511372094,7800,312.816848197417,2414629.53153641
781,704.883323702659,10.7596970142308,7810,312.781860230823,2414338.83388961
782,705.812788244096,10.7588827267552,7820,312.746877856838,2414048.14675619
783,706.742323131418,10.758068509743,7830,312.711901077856,2413757.47013446
784,707.671928369177,10.7572543632699,7840,312.676929896267,2413466.80402270
785,708.601603961919,10.7564402874118,7850,312.641964314472,2413176.14841921
786,709.531349914185,10.7556262822446,7860,312.607004334865,2412885.50332228
787,710.461166230506,10.7548123478442,7870,312.572049959846,2412594.86873020
788,711.391052915409,10.7539984842865,7880,312.537101191809,2412304.24464127
789,712.321009973411,10.7531846916477,7890,312.502158033162,2412013.63105376
790,713.251037409025,10.7523709700037,7900,312.467220486301,2411723.02796598
791,714.181135226755,10.7515573194307,7910,312.432288553630,2411432.43537621
792,715.111303431099,10.7507437400047,7920,312.397362237549,2411141.85328274
793,716.041542026547,10.749930231802,7930,312.362441540466,2410851.28168385
794,716.971851017584,10.7491167948988,7940,312.327526464782,2410560.72057783
795,717.902230408686,10.7483034293713,7950,312.292617012907,2410270.16996296
796,718.832680204323,10.7474901352959,7960,312.257713187246,2409979.62983754
797,719.763200408959,10.7466769127488,7970,312.222814990204,2409689.10019985
798,720.693791027048,10.7458637618066,7980,312.187922424197,2409398.58104816
799,721.624452063039,10.7450506825456,7990,312.153035491629,2409108.07238076
800,722.555183521375,10.7442376750422,8000,312.118154194912,2408817.57419593
801,723.48598540649,10.7434247393731,8010,312.083278536462,2408527.08649196
802,724.416857722812,10.7426118756147,8020,312.048408518687,2408236.60926712
803,725.347800474761,10.7417990838437,8030,312.013544144003,2407946.14251969
804,726.278813666751,10.7409863641367,8040,311.978685414826,2407655.68624794
805,727.209897303189,10.7401737165703,8050,311.943832333566,2407365.24045017
806,728.141051388474,10.7393611412213,8060,311.908984902646,2407074.80512464
807,729.072275926999,10.7385486381666,8070,311.874143124489,2406784.38026963
808,730.003570923148,10.7377362074828,8080,311.839307001503,2406493.96588342
809,730.934936381301,10.7369238492468,8090,311.804476536112,2406203.56196428
810,731.866372305827,10.7361115635355,8100,311.769651730736,2405913.16851048
811,732.797878701091,10.7352993504258,8110,311.734832587797,2405622.78552030
812,733.729455571451,10.7344872099948,8120,311.700019109722,2405332.41299200
813,734.661102921255,10.7336751423194,8130,311.665211298930,2405042.05092387
814,735.592820754846,10.7328631474767,8140,311.630409157849,2404751.69931417
815,736.524609076561,10.7320512255438,8150,311.595612688904,2404461.35816117
816,737.456467890726,10.7312393765979,8160,311.560821894523,2404171.02746314
817,738.388397201663,10.730427600716,8170,311.526036777128,2403880.70721834
818,739.320397013687,10.7296158979755,8180,311.491257339155,2403590.39742506
819,740.252467331104,10.7288042684536,8190,311.456483583029,2403300.09808154
820,741.184608158213,10.7279927122277,8200,311.421715511191,2403009.80918606
821,742.116819499308,10.727181229375,8210,311.386953126057,2402719.53073689
822,743.049101358673,10.726369819973,8220,311.352196430070,2402429.26273229
823,743.981453740586,10.7255584840991,8230,311.317445425662,2402139.00517051
824,744.913876649318,10.7247472218308,8240,311.282700115266,2401848.75804983
825,745.846370089134,10.7239360332456,8250,311.247960501322,2401558.52136851
826,746.778934064288,10.723124918421,8260,311.213226586260,2401268.29512480
827,747.711568579031,10.7223138774347,8270,311.178498372523,2400978.07931698
828,748.644273637604,10.7215029103644,8280,311.143775862550,2400687.87394329
829,749.577049244241,10.7206920172876,8290,311.109059058778,2400397.67900199
830,750.509895403171,10.7198811982822,8300,311.074347963652,2400107.49449135
831,751.442812118613,10.7190704534259,8310,311.039642579610,2399817.32040962
832,752.37579939478,10.7182597827965,8320,311.004942909095,2399527.15675507
833,753.308857235877,10.7174491864719,8330,310.970248954552,2399237.00352593
834,754.241985646103,10.71663866453,8340,310.935560718427,2398946.86072047
835,755.175184629649,10.7158282170487,8350,310.900878203165,2398656.72833695
836,756.108454190697,10.715017844106,8360,310.866201411210,2398366.60637362
837,757.041794333426,10.71420754578,8370,310.831530345016,2398076.49482872
838,757.975205062003,10.7133973221486,8380,310.796865007024,2397786.39370051
839,758.90868638059,10.7125871732901,8390,310.762205399693,2397496.30298725
840,759.842238293341,10.7117770992825,8400,310.727551525464,2397206.22268718
841,760.775860804403,10.710967100204,8410,310.692903386791,2396916.15279855
842,761.709553917917,10.710157176133,8420,310.658260986136,2396626.09331961
843,762.643317638013,10.7093473271476,8430,310.623624325941,2396336.04424861
844,763.577151968817,10.7085375533262,8440,310.588993408666,2396046.00558380
845,764.511056914446,10.7077278547472,8450,310.554368236769,2395755.97732341
846,765.44503247901,10.7069182314889,8460,310.519748812703,2395465.95946571
847,766.379078666613,10.7061086836298,8470,310.485135138927,2395175.95200892
848,767.313195481348,10.7052992112484,8480,310.450527217900,2394885.95495131
849,768.247382927304,10.7044898144232,8490,310.415925052081,2394595.96829110
850,769.181641008562,10.7036804932328,8500,310.381328643931,2394305.99202654
851,770.115969729193,10.7028712477559,8510,310.346737995915,2394016.02615588
852,771.050369093265,10.702062078071,8520,310.312153110491,2393726.07067735
853,771.984839104833,10.7012529842569,8530,310.277573990126,2393436.12558919
854,772.919379767951,10.7004439663922,8540,310.243000637278,2393146.19088965
855,773.853991086659,10.6996350245559,8550,310.208433054424,2392856.26657696
856,774.788673064995,10.6988261588268,8560,310.173871244028,2392566.35264935
857,775.723425706985,10.6980173692836,8570,310.139315208550,2392276.44910508
858,776.658249016652,10.6972086560053,8580,310.104764950464,2391986.55594236
859,777.593142998007,10.6964000190709,8590,310.070220472240,2391696.67315945
860,778.528107655058,10.6955914585594,8600,310.035681776350,2391406.80075456
861,779.4631429918,10.6947829745497,8610,310.001148865262,2391116.93872594
862,780.398249012227,10.693974567121,8620,309.966621741448,2390827.08707182
863,781.333425720319,10.6931662363525,8630,309.932100407390,2390537.24579043
864,782.268673120054,10.6923579823232,8640,309.897584865557,2390247.41488000
865,783.203991215399,10.6915498051124,8650,309.863075118423,2389957.59433876
866,784.139380010314,10.6907417047993,8660,309.828571168467,2389667.78416494
867,785.074839508752,10.6899336814632,8670,309.794073018166,2389377.98435678
868,786.010369714659,10.6891257351835,8680,309.759580670000,2389088.19491249
869,786.945970631972,10.6883178660396,8690,309.725094126452,2388798.41583031
870,787.881642264621,10.6875100741108,8700,309.690613389996,2388508.64710847
871,788.81738461653,10.6867023594766,8710,309.656138463115,2388218.88874518
872,789.753197691612,10.6858947222165,8720,309.621669348294,2387929.14073867
873,790.689081493775,10.6850871624101,8730,309.587206048018,2387639.40308718
874,791.625036026918,10.684279680137,8740,309.552748564770,2387349.67578891
875,792.561061294935,10.6834722754768,8750,309.518296901039,2387059.95884210
876,793.497157301709,10.6826649485091,8760,309.483851059303,2386770.25224496
877,794.433324051116,10.6818576993138,8770,309.449411042061,2386480.55599572
878,795.369561547026,10.6810505279704,8780,309.414976851790,2386190.87009259
879,796.305869793301,10.680243434559,8790,309.380548490992,2385901.19453381
880,797.242248793794,10.6794364191592,8800,309.346125962149,2385611.52931757
881,798.178698552351,10.678629481851,8810,309.311709267754,2385321.87444211
882,799.115219072811,10.6778226227143,8820,309.277298410303,2385032.22990563
883,800.051810359004,10.6770158418291,8830,309.242893392287,2384742.59570637
884,800.988472414753,10.6762091392754,8840,309.208494216204,2384452.97184252
885,801.925205243873,10.6754025151333,8850,309.174100884548,2384163.35831231
886,802.862008850173,10.6745959694828,8860,309.139713399815,2383873.75511394
887,803.798883237451,10.6737895024041,8870,309.105331764502,2383584.16224564
888,804.735828409499,10.6729831139775,8880,309.070955981115,2383294.57970561
889,805.672844370103,10.672176804283,8890,309.036586052142,2383005.00749207
890,806.609931123039,10.671370573401,8900,309.002221980092,2382715.44560323
891,807.547088672075,10.6705644214118,8910,308.967863767463,2382425.89403729
892,808.484317020972,10.6697583483957,8920,308.933511416758,2382136.35279246
893,809.421616173484,10.6689523544332,8930,308.899164930484,2381846.82186696
894,810.358986133356,10.6681464396047,8940,308.864824311146,2381557.30125899
895,811.296426904325,10.6673406039907,8950,308.830489561247,2381267.79096676
896,812.233938490122,10.6665348476717,8960,308.796160683296,2380978.29098847
897,813.171520894469,10.6657291707282,8970,308.761837679796,2380688.80132233
898,814.109174121079,10.6649235732409,8980,308.727520553260,2380399.32196654
899,815.046898173659,10.6641180552904,8990,308.693209306196,2380109.85291930
900,815.984693055908,10.6633126169575,9000,308.658903941120,2379820.39417883
901,816.922558771516,10.6625072583228,9010,308.624604460536,2379530.94574331
902,817.860495324165,10.6617019794672,9020,308.590310866962,2379241.50761095
903,818.798502717532,10.6608967804714,9030,308.556023162910,2378952.07977996
904,819.736580955282,10.6600916614164,9040,308.521741350895,2378662.66224853
905,820.674730041076,10.6592866223831,9050,308.487465433436,2378373.25501485
906,821.612949978564,10.6584816634523,9060,308.453195413044,2378083.85807713
907,822.551240771389,10.6576767847051,9070,308.418931292238,2377794.47143357
908,823.489602423188,10.6568719862226,9080,308.384673073542,2377505.09508235
909,824.428034937588,10.6560672680857,9090,308.350420759468,2377215.72902168
910,825.366538318208,10.6552626303757,9100,308.316174352545,2376926.37324975
911,826.30511256866,10.6544580731738,9110,308.281933855295,2376637.02776476
912,827.243757692547,10.653653596561,9120,308.247699270231,2376347.69256489
913,828.182473693466,10.6528492006186,9130,308.213470599880,2376058.36764834
914,829.121260575005,10.6520448854281,9140,308.179247846777,2375769.05301330
915,830.060118340743,10.6512406510706,9150,308.145031013436,2375479.74865795
916,830.999046994252,10.6504364976276,9160,308.110820102391,2375190.45458050
917,831.938046539096,10.6496324251805,9170,308.076615116167,2374901.17077913
918,832.87711697883,10.6488284338107,9180,308.042416057289,2374611.89725203
919,833.816258317004,10.6480245235998,9190,308.008222928294,2374322.63399738
920,834.755470557157,10.6472206946293,9200,307.974035731710,2374033.38101337
921,835.69475370282,10.6464169469808,9210,307.939854470067,2373744.13829819
922,836.634107757517,10.645613280736,9220,307.905679145903,2373454.90585002
923,837.573532724765,10.6448096959765,9230,307.871509761747,2373165.68366705
924,838.51302860807,10.644006192784,9240,307.837346320133,2372876.47174745
925,839.452595410934,10.6432027712404,9250,307.803188823606,2372587.27008942
926,840.392233136846,10.6423994314273,9260,307.769037274689,2372298.07869112
927,841.331941789292,10.6415961734267,9270,307.734891675930,2372008.89755076
928,842.271721371746,10.6407929973205,9280,307.700752029864,2371719.72666649
929,843.211571887675,10.6399899031906,9290,307.666618339035,2371430.56603651
930,844.15149334054,10.6391868911189,9300,307.632490605976,2371141.41565900
931,845.091485733791,10.6383839611875,9310,307.598368833236,2370852.27553212
932,846.031549070871,10.6375811134785,9320,307.564253023356,2370563.14565405
933,846.971683355216,10.636778348074,9330,307.530143178883,2370274.02602298
934,847.911888590252,10.635975665056,9340,307.496039302352,2369984.91663708
935,848.852164779398,10.6351730645069,9350,307.461941396319,2369695.81749451
936,849.792511926064,10.6343705465088,9360,307.427849463328,2369406.72859346
937,850.732930033653,10.6335681111441,9370,307.393763505928,2369117.64993210
938,851.673419105559,10.6327657584949,9380,307.359683526660,2368828.58150860
939,852.613979145168,10.6319634886438,9390,307.325609528084,2368539.52332113
940,853.554610155858,10.6311613016731,9400,307.291541512747,2368250.47536786
941,854.495312140998,10.6303591976652,9410,307.257479483201,2367961.43764696
942,855.436085103951,10.6295571767027,9420,307.223423441999,2367672.41015660
943,856.376929048068,10.6287552388681,9430,307.189373391695,2367383.39289495
944,857.317843976697,10.627953384244,9440,307.155329334845,2367094.38586017
945,858.258829893172,10.627151612913,9450,307.121291274005,2366805.38905043
946,859.199886800823,10.6263499249577,9460,307.087259211729,2366516.40246390
947,860.14101470297,10.6255483204609,9470,307.053233150578,2366227.42609874
948,861.082213602926,10.6247467995053,9480,307.019213093109,2365938.45995311
949,862.023483503993,10.6239453621737,9490,306.985199041883,2365649.50402518
950,862.964824409469,10.6231440085489,9500,306.951190999458,2365360.55831310
951,863.906236322639,10.6223427387139,9510,306.917188968405,2365071.62281505
952,864.847719246782,10.6215415527515,9520,306.883192951275,2364782.69752918
953,865.789273185171,10.6207404507447,9530,306.849202950640,2364493.78245365
954,866.730898141066,10.6199394327766,9540,306.815218969066,2364204.87758662
955,867.672594117723,10.6191384989301,9550,306.781241009112,2363915.98292625
956,868.614361118386,10.6183376492884,9560,306.747269073350,2363627.09847069
957,869.556199146293,10.6175368839346,9570,306.713303164348,2363338.22421811
958,870.498108204674,10.6167362029519,9580,306.679343284675,2363049.36016665
959,871.440088296749,10.6159356064234,9590,306.645389436896,2362760.50631447
960,872.38213942573,10.6151350944326,9600,306.611441623589,2362471.66265973
961,873.324261594822,10.6143346670626,9610,306.577499847321,2362182.82920058
962,874.26645480722,10.6135343243969,9620,306.543564110669,2361894.00593517
963,875.208719066112,10.6127340665188,9630,306.509634416205,2361605.19286166
964,876.151054374675,10.6119338935118,9640,306.475710766505,2361316.38997819
965,877.093460736082,10.6111338054593,9650,306.441793164143,2361027.59728291
966,878.035938153493,10.6103338024449,9660,306.407881611698,2360738.81477397
967,878.978486630063,10.6095338845522,9670,306.373976111749,2360450.04244953
968,879.921106168936,10.6087340518647,9680,306.340076666872,2360161.28030772
969,880.86379677325,10.6079343044661,9690,306.306183279649,2359872.52834670
970,881.806558446133,10.6071346424401,9700,306.272295952659,2359583.78656461
971,882.749391190705,10.6063350658705,9710,306.238414688490,2359295.05495959
972,883.692295010076,10.605535574841,9720,306.204539489716,2359006.33352980
973,884.635269907351,10.6047361694355,9730,306.170670358930,2358717.62227337
974,885.578315885624,10.6039368497378,9740,306.136807298713,2358428.92118845
975,886.52143294798,10.6031376158318,9750,306.102950311648,2358140.23027317
976,887.464621097497,10.6023384678015,9760,306.069099400326,2357851.54952568
977,888.407880337244,10.6015394057309,9770,306.035254567335,2357562.87894412
978,889.351210670282,10.600740429704,9780,306.001415815263,2357274.21852663
979,890.294612099662,10.599941539805,9790,305.967583146703,2356985.56827135
980,891.238084628428,10.5991427361179,9800,305.933756564243,2356696.92817641
981,892.181628259616,10.5983440187269,9810,305.899936070473,2356408.29823995
982,893.12524299625,10.5975453877163,9820,305.866121667993,2356119.67846010
983,894.068928841349,10.5967468431702,9830,305.832313359389,2355831.06883501
984,895.012685797923,10.595948385173,9840,305.798511147262,2355542.46936281
985,895.956513868971,10.5951500138091,9850,305.764715034208,2355253.88004162
986,896.900413057486,10.5943517291628,9860,305.730925022823,2354965.30086959
987,897.844383366451,10.5935535313186,9870,305.697141115705,2354676.73184484
988,898.788424798842,10.5927554203608,9880,305.663363315450,2354388.17296551
989,899.732537357624,10.5919573963741,9890,305.629591624661,2354099.62422972
990,900.676721045755,10.591159459443,9900,305.595826045942,2353811.08563561
991,901.620975866184,10.5903616096522,9910,305.562066581895,2353522.55718130
992,902.565301821851,10.5895638470861,9920,305.528313235116,2353234.03886492
993,903.509698915688,10.5887661718296,9930,305.494566008214,2352945.53068459
994,904.454167150619,10.5879685839674,9940,305.460824903796,2352657.03263846
995,905.398706529557,10.5871710835843,9950,305.427089924469,2352368.54472463
996,906.343317055408,10.586373670765,9960,305.393361072834,2352080.06694123
997,907.28799873107,10.5855763455944,9970,305.359638351503,2351791.59928640
998,908.23275155943,10.5847791081575,9980,305.325921763086,2351503.14175824
999,909.177575543369,10.5839819585391,9990,305.292211310189,2351214.69435488
1000,910.122470685757,10.5831848968243,10000,305.258506995428,2350926.25707445
1001,911.067436989456,10.5823879230981,10010,305.224808821413,2350637.82991506
1002,912.01247445732,10.5815910374457,10020,305.191116790762,2350349.41287484
1003,912.957583092193,10.580794239952,10030,305.157430906082,2350061.00595189
1004,913.902762896913,10.5799975307023,10040,305.123751169991,2349772.60914434
1005,914.848013874305,10.5792009097818,10050,305.090077585106,2349484.22245032
1006,915.793336027188,10.5784043772757,10060,305.056410154043,2349195.84586792
1007,916.738729358373,10.5776079332694,10070,305.022748879423,2348907.47939527
1008,917.68419387066,10.5768115778481,10080,304.989093763862,2348619.12303048
1009,918.629729566841,10.5760153110973,10090,304.955444809983,2348330.77677167
1010,919.5753364497,10.5752191331023,10100,304.921802020402,2348042.44061694
1011,920.521014522011,10.5744230439487,10110,304.888165397750,2347754.11456442
1012,921.466763786539,10.573627043722,10120,304.854534944644,2347465.79861221
1013,922.412584246043,10.5728311325076,10130,304.820910663708,2347177.49275842
1014,923.358475903269,10.5720353103913,10140,304.787292557572,2346889.19700116
1015,924.304438760957,10.5712395774586,10150,304.753680628858,2346600.91133854
1016,925.250472821838,10.5704439337952,10160,304.720074880194,2346312.63576867
1017,926.196578088632,10.5696483794869,10170,304.686475314210,2346024.37028965
1018,927.142754564054,10.5688529146194,10180,304.652881933533,2345736.11489960
1019,928.089002250805,10.5680575392785,10190,304.619294740792,2345447.86959661
1020,929.035321151582,10.5672622535502,10200,304.585713738627,2345159.63437879
1021,929.98171126907,10.5664670575202,10210,304.552138929656,2344871.40924425
1022,930.928172605946,10.5656719512746,10220,304.518570316527,2344583.19419108
1023,931.874705164879,10.5648769348994,10230,304.485007901868,2344294.98921740
1024,932.821308948528,10.5640820084805,10240,304.451451688313,2344006.79432129
1025,933.767983959542,10.563287172104,10250,304.417901678498,2343718.60950087
1026,934.714730200564,10.5624924258561,10260,304.384357875063,2343430.43475422
1027,935.661547674225,10.5616977698229,10270,304.350820280643,2343142.27007946
1028,936.60843638315,10.5609032040906,10280,304.317288897883,2342854.11547467
1029,937.555396329952,10.5601087287455,10290,304.283763729417,2342565.97093796
1030,938.502427517238,10.5593143438739,10300,304.250244777893,2342277.83646741
1031,939.449529947603,10.558520049562,10310,304.216732045945,2341989.71206113
1032,940.396703623636,10.5577258458963,10320,304.183225536221,2341701.59771721
1033,941.343948547914,10.5569317329632,10330,304.149725251367,2341413.49343375
1034,942.291264723007,10.5561377108492,10340,304.116231194028,2341125.39920883
1035,943.238652151476,10.5553437796407,10350,304.082743366847,2340837.31504055
1036,944.186110835872,10.5545499394243,10360,304.049261772472,2340549.24092700
1037,945.133640778738,10.5537561902867,10370,304.015786413558,2340261.17686627
1038,946.081241982606,10.5529625323144,10380,303.982317292747,2339973.12285645
1039,947.028914450002,10.5521689655941,10390,303.948854412690,2339685.07889563
1040,947.97665818344,10.5513754902126,10400,303.915397776040,2339397.04498189
1041,948.924473185426,10.5505821062566,10410,303.881947385450,2339109.02111332
1042,949.872359458458,10.549788813813,10420,303.848503243576,2338821.00728802
1043,950.820317005024,10.5489956129685,10430,303.815065353065,2338533.00350406
1044,951.768345827602,10.5482025038101,10440,303.781633716576,2338245.00975952
1045,952.716445928662,10.5474094864248,10450,303.748208336771,2337957.02605250
1046,953.664617310664,10.5466165608995,10460,303.714789216299,2337669.05238108
1047,954.612859976061,10.5458237273212,10470,303.681376357822,2337381.08874333
1048,955.561173927294,10.545030985777,10480,303.647969763997,2337093.13513734
1049,956.509559166798,10.5442383363541,10490,303.614569437492,2336805.19156118
1050,957.458015696994,10.5434457791395,10500,303.581175380958,2336517.25801295
1051,958.4065435203,10.5426533142206,10510,303.547787597066,2336229.33449071
1052,959.355142639119,10.5418609416845,10520,303.514406088475,2335941.42099255
1053,960.303813055849,10.5410686616185,10530,303.481030857850,2335653.51751653
1054,961.252554772878,10.54027647411,10540,303.447661907859,2335365.62406074
1055,962.201367792582,10.5394843792463,10550,303.414299241162,2335077.74062326
1056,963.150252117331,10.5386923771149,10560,303.380942860436,2334789.86720215
1057,964.099207749485,10.5379004678032,10570,303.347592768340,2334502.00379549
1058,965.048234691394,10.5371086513987,10580,303.314248967548,2334214.15040136
1059,965.9973329454,10.536316927989,10590,303.280911460730,2333926.30701782
1060,966.946502513833,10.5355252976617,10600,303.247580250561,2333638.47364294
1061,967.895743399017,10.5347337605044,10610,303.214255339708,2333350.65027480
1062,968.845055603265,10.5339423166048,10620,303.180936730847,2333062.83691147
1063,969.794439128882,10.5331509660506,10630,303.147624426652,2332775.03355101
1064,970.743893978161,10.5323597089296,10640,303.114318429799,2332487.24019149
1065,971.69342015339,10.5315685453295,10650,303.081018742960,2332199.45683098
1066,972.643017656843,10.5307774753384,10660,303.047725368822,2331911.68346754
1067,973.592686490787,10.5299864990439,10670,303.014438310053,2331623.92009924
1068,974.542426657481,10.5291956165342,10680,302.981157569342,2331336.16672415
1069,975.492238159173,10.5284048278971,10690,302.947883149361,2331048.42334032
